ID	Label	Subclass part of	Equivalent	SuperClass Label	Status	Approved by
http://purl.obolibrary.org/obo/DMBA_15967	"AOB, glomerular layer"		http://purl.obolibrary.org/obo/UBERON_0007631	accessory olfactory bulb glomerular layer 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15969	"anterior olfactory area, dorsal part"	http://purl.obolibrary.org/obo/UBERON_0002266		anterior olfactory nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15979	lateropallial prepiriform area	http://purl.obolibrary.org/obo/UBERON_0002590		prepyriform area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15984	claustrum		http://purl.obolibrary.org/obo/UBERON_0002023	claustrum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15984	claustrum		http://purl.obolibrary.org/obo/UBERON_0002023	claustrum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15989	lateropallial amygdalopiriform area	http://purl.obolibrary.org/obo/UBERON_0034989		amygdalopiriform transition area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15994	"basolateral amygdaloid nucleus, anterior part"	http://purl.obolibrary.org/obo/UBERON_0002887		basal amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15994	"basolateral amygdaloid nucleus, anterior part"	http://purl.obolibrary.org/obo/UBERON_0002887		basal amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15995	"basolateral amygdaloid nucleus, posterior part"	http://purl.obolibrary.org/obo/UBERON_0002887		basal amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15996	"basolateral amygdaloid nucleus, ventral part"	http://purl.obolibrary.org/obo/UBERON_0002887		basal amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15998	amygdalopiriform area		http://purl.obolibrary.org/obo/UBERON_0034989	amygdalopiriform transition area 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15999	posterolateral cortical amygdaloid area		http://purl.obolibrary.org/obo/UBERON_0034999	posterolateral cortical amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16000	anterior cortical amygdaloid area		http://purl.obolibrary.org/obo/UBERON_0034991	anterior cortical amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16000	anterior cortical amygdaloid area		http://purl.obolibrary.org/obo/UBERON_0034991	anterior cortical amygdaloid nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16001	dorsal pallium/isocortex	http://purl.obolibrary.org/obo/UBERON_0001950		neocortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16002	frontal cortex		http://purl.obolibrary.org/obo/UBERON_0001870	frontal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16002	frontal cortex		http://purl.obolibrary.org/obo/UBERON_0001870	frontal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16016	parietal cortex		http://purl.obolibrary.org/obo/UBERON_0016530	parietal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16016	parietal cortex		http://purl.obolibrary.org/obo/UBERON_0016530	parietal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16030	occipital cortex		http://purl.obolibrary.org/obo/UBERON_0016540	occipital cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16030	occipital cortex		http://purl.obolibrary.org/obo/UBERON_0016540	occipital cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16044	temporal cortex		http://purl.obolibrary.org/obo/UBERON_0016538	temporal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16044	temporal cortex		http://purl.obolibrary.org/obo/UBERON_0016538	temporal cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16058	insular cortex		http://purl.obolibrary.org/obo/UBERON_0034891	insular cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16058	insular cortex		http://purl.obolibrary.org/obo/UBERON_0034891	insular cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16072	cingulate cortex		http://purl.obolibrary.org/obo/UBERON_0003027	cingulate cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16073	ventricular zone of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16074	mantle zone of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16075	periventricular stratum of CCx (subventricular zone)	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16076	intermediate stratum of CCx (white matter/subplate)	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16077	superficial stratum of CCx (cortical plate/marginal zone)	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16078	layer 1 of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16079	layer 2 of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16080	layer 3 of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16081	layer 4 of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16082	layer 5 of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16083	layer 6 of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16084	sublayer 6a of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16085	sublayer 6b of CCx	http://purl.obolibrary.org/obo/UBERON_0003027		cingulate cortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16093	retrosplenial cortex		http://purl.obolibrary.org/obo/UBERON_0013531	retrosplenial region	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16102	entorhinal cortex		http://purl.obolibrary.org/obo/UBERON_0002728	entorhinal cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16114	medial pallium (hippocampal allocortex)	http://purl.obolibrary.org/obo/UBERON_0014734		allocortex 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16115	dentate gyrus		http://purl.obolibrary.org/obo/UBERON_0001885	dentate gyrus of hippocampal formation	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16122	granule cell layer of the DG		http://purl.obolibrary.org/obo/UBERON_0005381	dentate gyrus granule cell layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16122	granule cell layer of the DG		http://purl.obolibrary.org/obo/UBERON_0005381	dentate gyrus granule cell layer 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16123	molecular layer of the DG		http://purl.obolibrary.org/obo/UBERON_0004679	dentate gyrus molecular layer 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16124	hippocampus (cortex Ammonis)		http://purl.obolibrary.org/obo/UBERON_0001954	Ammon's horn	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16126	mantle zone of CA	http://purl.obolibrary.org/obo/UBERON_0005381		dentate gyrus granule cell layer 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16131	Field CA1		http://purl.obolibrary.org/obo/UBERON_0003881	CA1 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16132	"Field CA1, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014552	CA1 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16132	"Field CA1, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014552	CA1 stratum oriens 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16133	"Field CA1, stratum pyramidale"		http://purl.obolibrary.org/obo/UBERON_0014548	pyramidal layer of CA1	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16133	"Field CA1, stratum pyramidale"		http://purl.obolibrary.org/obo/UBERON_0014548	pyramidal layer of CA1 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16134	"Field CA1, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014554	CA1 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16134	"Field CA1, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014554	CA1 stratum radiatum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16135	"Field CA1, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014557	CA1 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16135	"Field CA1, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014557	CA1 stratum lacunosum moleculare 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16136	Field CA2		http://purl.obolibrary.org/obo/UBERON_0003882	CA2 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16137	"Field CA2, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014558	CA2 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16137	"Field CA2, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014558	CA2 stratum lacunosum moleculare 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16138	"Field CA2, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014551	CA2 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16138	"Field CA2, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014551	CA2 stratum oriens 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16139	"Field CA2, stratum pyramidale"		http://purl.obolibrary.org/obo/UBERON_0014549	pyramidal layer of CA2 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16140	"Field CA2, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014555	CA2 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16140	"Field CA2, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014555	CA2 stratum radiatum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16141	Field CA3		http://purl.obolibrary.org/obo/UBERON_0003883	CA3 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16142	"Field CA3, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014553	CA3 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16142	"Field CA3, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014553	CA3 stratum oriens 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16143	"Field CA3, stratum pyramidale"		http://purl.obolibrary.org/obo/UBERON_0014550	pyramidal layer of CA3 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16144	"Field CA3, stratum lucidum"		http://purl.obolibrary.org/obo/UBERON_0014560	CA3 stratum lucidum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16144	"Field CA3, stratum lucidum"		http://purl.obolibrary.org/obo/UBERON_0014560	CA3 stratum lucidum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16145	"Field CA3, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014556	CA3 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16145	"Field CA3, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014556	CA3 stratum radiatum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16146	"Field CA3, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014559	CA3 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16146	"Field CA3, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014559	CA3 stratum lacunosum moleculare 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16147	induseum griseum		http://purl.obolibrary.org/obo/UBERON_0015793	induseum griseum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16147	induseum griseum		http://purl.obolibrary.org/obo/UBERON_0015793	induseum griseum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16148	ventricular zone of the IG	http://purl.obolibrary.org/obo/UBERON_0015793		induseum griseum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16150	periventricular stratum of the IG	http://purl.obolibrary.org/obo/UBERON_0015793		induseum griseum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16151	intermediate stratum of the IG	http://purl.obolibrary.org/obo/UBERON_0015793		induseum griseum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16152	superficial stratum of the IG	http://purl.obolibrary.org/obo/UBERON_0015793		induseum griseum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16153	pyramidal layer of IG	http://purl.obolibrary.org/obo/UBERON_0015793		induseum griseum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16154	taenia tecta		http://purl.obolibrary.org/obo/UBERON_0015800	taenia tectum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16154	taenia tecta		http://purl.obolibrary.org/obo/UBERON_0015800	taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16155	ventricular zone of TTe	http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16156	mantle zone of TTe	http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16157	periventricular stratum of TTe	http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16159	intermediate stratum of TTe	http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16161	superficial stratum of TTe	http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16162	pyramidal layer of taenia tecta	http://purl.obolibrary.org/obo/UBERON_0015800		taenia tectum of brain 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16163	subiculum		http://purl.obolibrary.org/obo/UBERON_0002191	subiculum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16171	molecular layer of S	http://purl.obolibrary.org/obo/UBERON_0002191		subiculum 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16172	presubiculum		http://purl.obolibrary.org/obo/UBERON_0001953	presubiculum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16186	parasubiculum		http://purl.obolibrary.org/obo/UBERON_0004683	parasubiculum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16204	septohippocampal nucleus		http://purl.obolibrary.org/obo/UBERON_0007630	septohippocampal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16240	posterior part of anterior hypothalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0014591	anterior nucleus of hypothalamus posterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16271	lateral tuberal nucleus		http://purl.obolibrary.org/obo/UBERON_0000435	lateral tuberal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16271	lateral tuberal nucleus		http://purl.obolibrary.org/obo/UBERON_0000435	lateral tuberal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16308	diencephalon		http://purl.obolibrary.org/obo/UBERON_0001894	diencephalon	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16341	pregeniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0002480	ventral lateral geniculate nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16341	pregeniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0002480	ventral lateral geniculate nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16341	pregeniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0002480	ventral lateral geniculate nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16342	peripeduncular nucleus		http://purl.obolibrary.org/obo/UBERON_0002144	peripeduncular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16342	peripeduncular nucleus		http://purl.obolibrary.org/obo/UBERON_0002144	peripeduncular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16376	thalamus		http://purl.obolibrary.org/obo/UBERON_0001897	dorsal plus ventral thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16388	medial habenular nucleus		http://purl.obolibrary.org/obo/UBERON_0001942	medial habenular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16388	medial habenular nucleus		http://purl.obolibrary.org/obo/UBERON_0001942	medial habenular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16396	dorsal tier of thalamus		http://purl.obolibrary.org/obo/UBERON_0004703	dorsal thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16400	anterior paraventricular nucleus of thalamus		http://purl.obolibrary.org/obo/UBERON_0000434	anterior paraventricular nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16400	anterior paraventricular nucleus of thalamus		http://purl.obolibrary.org/obo/UBERON_0000434	anterior paraventricular nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16402	centromedian nucleus		http://purl.obolibrary.org/obo/UBERON_0002972	centromedian nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16402	centromedian nucleus		http://purl.obolibrary.org/obo/UBERON_0002972	centromedian nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16405	rhomboid nucleus		http://purl.obolibrary.org/obo/UBERON_0002955	rhomboidal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16405	rhomboid nucleus		http://purl.obolibrary.org/obo/UBERON_0002955	rhomboidal nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16410	paratenial nucleus		http://purl.obolibrary.org/obo/UBERON_0002992	paratenial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16410	paratenial nucleus		http://purl.obolibrary.org/obo/UBERON_0002992	paratenial nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16416	paracentral nucleus		http://purl.obolibrary.org/obo/UBERON_0001924	paracentral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16416	paracentral nucleus		http://purl.obolibrary.org/obo/UBERON_0001924	paracentral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16418	central lateral nucleus		http://purl.obolibrary.org/obo/UBERON_0003036	central lateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16418	central lateral nucleus		http://purl.obolibrary.org/obo/UBERON_0003036	central lateral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16420	anterodorsal nucleus		http://purl.obolibrary.org/obo/UBERON_0002679	anterodorsal nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16420	anterodorsal nucleus		http://purl.obolibrary.org/obo/UBERON_0002679	anterodorsal nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16421	anteroventral nucleus		http://purl.obolibrary.org/obo/UBERON_0002685	anteroventral nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16421	anteroventral nucleus		http://purl.obolibrary.org/obo/UBERON_0002685	anteroventral nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16422	anteromedial nucleus		http://purl.obolibrary.org/obo/UBERON_0002681	anteromedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16422	anteromedial nucleus		http://purl.obolibrary.org/obo/UBERON_0002681	anteromedial nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16423	ventral nuclei		http://purl.obolibrary.org/obo/UBERON_0002776	ventral nuclear group	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16423	ventral nuclei		http://purl.obolibrary.org/obo/UBERON_0002776	ventral nuclear group 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16426	submedius thalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0003031	submedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16426	submedius thalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0003031	submedial nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16427	ventral anterior nucleus		http://purl.obolibrary.org/obo/UBERON_0002637	ventral anterior nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16427	ventral anterior nucleus		http://purl.obolibrary.org/obo/UBERON_0002637	ventral anterior nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16428	ventral lateral nucleus		http://purl.obolibrary.org/obo/UBERON_0001925	ventral lateral nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16428	ventral lateral nucleus		http://purl.obolibrary.org/obo/UBERON_0001925	ventral lateral nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16429	ventral posteromedial nucleus		http://purl.obolibrary.org/obo/UBERON_0002945	ventral posteromedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16429	ventral posteromedial nucleus		http://purl.obolibrary.org/obo/UBERON_0002945	ventral posteromedial nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16430	ventral posterolateral nucleus		http://purl.obolibrary.org/obo/UBERON_0002942	ventral posterolateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16430	ventral posterolateral nucleus		http://purl.obolibrary.org/obo/UBERON_0002942	ventral posterolateral nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16435	lateral posterior nucleus		http://purl.obolibrary.org/obo/UBERON_0002983	lateral posterior nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16435	lateral posterior nucleus		http://purl.obolibrary.org/obo/UBERON_0002983	lateral posterior nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16436	dorsal lateral geniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0002479	dorsal lateral geniculate nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16436	dorsal lateral geniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0002479	dorsal lateral geniculate nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16441	posterior paraventricular nucleus		http://purl.obolibrary.org/obo/UBERON_0002708	posterior periventricular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16441	posterior paraventricular nucleus		http://purl.obolibrary.org/obo/UBERON_0002708	posterior periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16441	posterior paraventricular nucleus		http://purl.obolibrary.org/obo/UBERON_0002708	posterior periventricular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16442	parafascicular nucleus		http://purl.obolibrary.org/obo/UBERON_0001922	parafascicular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16442	parafascicular nucleus		http://purl.obolibrary.org/obo/UBERON_0001922	parafascicular nucleus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16452	suprageniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0003033	suprageniculate nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16452	suprageniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0003033	suprageniculate nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16452	suprageniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0003033	suprageniculate nucleus of thalamus 	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16462	medial geniculate nucleus		http://purl.obolibrary.org/obo/UBERON_0001927	medial geniculate body	Verified	https://ror.org/03cpe7c52
